lead_id,is_real_business,persona,problem_specificity,urgency,brief_fit,reason,status,error,card_hash,brief_hash,prompt_version,model_id
L00787,yes,buyer,vague,now,weak,"Real shipping company with urgent timeline, but no mention of ads, leads, or attribution—unrelated to EMVA.",ok,,86e0b6f9a255198d86f176d657342c9750fa5aa277f94e982bf1d6a3f81a73f3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00788,unclear,buyer,vague,now,none,"Accountancy firm seeking software seats, not a B2B ad-spend company. Wrong buyer profile entirely.",ok,,5e0cf5705b9e5ef5b336f6985a8ad4b2db0ea352fb2ee927ce4defec807b9857,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00793,unclear,nonprofit,specific,researching,none,Nonprofit (animal rescue) doesn't match buyer profile. No paid ads or sales team mentioned. CRM-Ads sync need is real but wrong use case.,ok,,ab6304286a75cd694b876c72c2bb888cae901d4ff637134ded3f01e461235b15,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00810,yes,nonprofit,specific,this_quarter,none,"Nonprofit without revenue model or B2B sales process. EMVA targets companies selling B2B with sales teams, not mission-driven nonprofits.",ok,,947d1195d1d3c0e0db96be3e4da180585dfd1b9f2579f952edaa179ffd09cd9d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00824,yes,buyer,vague,this_quarter,partial,"Real shipping company, marketing leader, 9-week timeline. But vague on actual ad spend problem; seems exploratory rather than urgent need.",ok,,45e131a055aec4d95476c2214fa97a2ef83d138a3bfd58a96bd735c9b99eb81f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00834,unclear,student,unrelated,none,none,Student at healthcare clinic with no problem stated. No indication of paid ads or B2B lead generation.,ok,,2b4061ee80a39839d7da7ed0cea84777c466cc3e3fa741d6dc827bba668f6291,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00846,no,unclear,boilerplate,none,none,"No company, no job title, minimal text ('hallo'), gmail domain. Cannot verify real business or legitimate inquiry.",ok,,02af937fe55e63cbda668d9d59cabef2c0c246b80fdd6710a7c361bec0e79df4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00853,yes,buyer,specific,now,none,"Real business with concrete ad budget and attribution problem, but nonprofit foundation doesn't match shipping company name. Nonprofit rates disqualify per brief.",ok,,6b565e4f488856ca76f12683f15e946733609dedc0f2536c613e0e12388fafe2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00858,yes,buyer,specific,researching,strong,CRO at real company seeking CRM-to-ads connection. Concrete problem matches EMVA's core value proposition directly.,ok,,3d6d6d3fa22c6dba4d4acb65227a11ab3349bf6503107739f9ba8248d993bc1c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00860,unclear,unclear,vague,none,weak,"Minimal information provided. German greeting followed by vague request for details. No problem statement, company context, or ad spend mentioned.",ok,,6de4e9cfd02895fe3cdc1382d253016dc10c65c6f8db1d3e9c510275797e6f52,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00861,yes,buyer,specific,researching,strong,"Operations Manager at lending firm seeking CRM-to-ads integration. Real business, concrete problem, fits buyer profile well.",ok,,5de5e6eab77349302564c73b846177d8f4b317a1130666964211599e339bedf7,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00863,unclear,buyer,specific,this_quarter,partial,"Specific contract end date and user count suggest real ops need, but unclear if B2B ads/sales-driven. Outlook domain raises authenticity concerns.",ok,,b6e21cec0141cf052d5ec17a12bc47845cc9dc964320c74d3f49a5fcfb39c79a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00866,unclear,unclear,boilerplate,none,none,"Boilerplate marketing copy with no specific problem, company name, or job title. Cannot assess fit.",ok,,3eeabc55e017e1b56f5f5b91f6cbb528e3d583a155ef7ff2d89f8287c5597ead,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00873,yes,buyer,vague,none,partial,"Real company, right persona, but no problem stated. Cannot assess fit without specifics on ad spend or lead quality issues.",ok,,969fc1becfd3da47dea1fff870bf7e285be0807a35bf0e1e2bba3d0b1df654fb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00882,yes,buyer,specific,researching,strong,Real company evaluating CRM-to-ads integration. Concrete problem matching EMVA's core value. Missing urgency signals.,ok,,441a43d6c8d5dcdde6a04586d7f59405dfb6c892c1a8a6a86779e4d3c90d5a90,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00886,yes,nonprofit,specific,none,none,"NGO with no B2B sales process or revenue-driven ads. EMVA targets companies selling to businesses, not nonprofits.",ok,,10085e2abe7b9a46afefe1a9f03b4ade67a62a2a238bf12a41050bca833f8019,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00887,yes,competitor,vague,none,none,"Competitor seeking insights, not a buyer. No indication of their own paid ad spend or lead quality problems.",ok,,c4b6380ce5ea096a5d262f0d1f85c9fe38ca0f5b8946de6f6b4989de9e34c85e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00895,unclear,agency_pitching,vague,none,none,"Agency pitching services, not a buyer. Incomplete problem statement. Yahoo email domain suggests low credibility.",ok,,a4c58304c2248c9ece07ce874bc2e622ca7ebb8c910ee31e5f21cc00d9237ac2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00908,yes,buyer,vague,researching,partial,"Real B2B company with marketing leadership, but 'looking for info' is too vague. No concrete problem or urgency signal.",ok,,c485c189fd43c2f6c5d6af21f655854b7087b2ea8815029be9fab5851ed5a2aa,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00912,unclear,buyer,vague,now,partial,"Marketing leader with tight timeline, but no mention of ads, leads, or attribution—the core problem we solve.",ok,,519acbed20b28a92e82b6a5757fc8add20afbcd447b25ab88c30b95a50c60e8c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00918,unclear,job_seeker,vague,this_quarter,none,"Mentions ad tracking but asks to share info with recruiter and references CV—signals job seeker, not buyer evaluating for their company.",ok,,fa801ef0c67f76e7f85c6ac2d386a637ae1b7f6b9b3346839ebd551ed06d2930,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00921,yes,buyer,vague,none,partial,"Real manufacturing company with CRO title suggests B2B sales process, but no problem stated and manufacturing typically low ad spend.",ok,,525b01adce2d7f8a12ec602fe0a9063fbb9451d26984b6a2cca9398ca34ecd53,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00931,yes,buyer,vague,this_quarter,partial,"Real marketing leader with timeline, but no specific problem stated. Pricing inquiry suggests interest but lacks attribution/tracking detail.",ok,,a0f0f3f52f5cb4a21372d5526252f72d12707fd227c0fb5e879e1da7dd5fc589,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00932,yes,buyer,vague,none,partial,"Real B2B company, right persona, but problem stated generically without specifics on current tracking, ad spend, or CRM setup.",ok,,d8f6fa32cfe4e142529491cfb89c77680b436874de6000b18a059a136cc40f8a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00934,yes,buyer,specific,none,strong,Legal services firm with concrete lead quality problem. Analyst role suggests operational involvement in tracking/attribution.,ok,,06ec97d2360fe8e00696f4eb60d845918d5c9df0f9b7914f97883f552bb37daa,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00950,unclear,vendor,boilerplate,none,none,"Vendor pitching partnerships/services. No mention of paid ads, lead scoring, or attribution challenges. Boilerplate language about digital transformation.",ok,,1d4c2eac7289aaceb56636b71ad66dc846adfc581b57dc8ee54a20d3cbceeb8f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00951,yes,buyer,specific,none,partial,"Real B2B company with LinkedIn ad spend and sales role, but education sector may not fit typical high-value B2B SaaS buyer profile.",ok,,b934ea281e5dfcfd94e08d85ccdda2e457f2a0ec883064a7595d9294d0ac39be,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00953,no,unclear,boilerplate,none,none,"No company name, no job title, generic greeting, Gmail domain. Insufficient information to qualify as real business lead.",ok,,34d92ec0f463ae237d5819b8d2acb5e619294d5f1c2453ef4e6b5540ab52a2fc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00955,unclear,buyer,specific,none,partial,"Specific budget and pain point match our product, but no company name or job title provided. Email domain suggests education/learning, unclear if B2B sales model.",ok,,bbb9ba931ac9dce7900418d84b36d8f5964e8ff5cbb5c2e898866fd7189300dc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00959,unclear,unclear,vague,none,weak,"No company name, job title, or email domain verification. 'Testing purposes' suggests not a real lead. Insufficient information to qualify.",ok,,7777570e8b20124f428176b267fbf5220282637653a92623cf4d570e97f7bded,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00961,unclear,buyer,specific,this_quarter,strong,"Clear attribution problem and Q budget, but gmail domain raises authenticity concerns. Otherwise strong fit.",ok,,a0e435509a2635f9df648311fb48439090bd3f95caf41e2e078033479aa92b34,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00966,yes,buyer,vague,none,partial,"Real B2B company with paid social spend seeking reporting improvement. Vague problem statement; no specifics on attribution, lead quality, or CRM integration.",ok,,db67b69db0f569256dabed90d77032bd3ecb5cfa68d7ac9873bd54d595182133,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00970,yes,buyer,specific,this_quarter,strong,"Real B2B marketing agency, Head of Growth, concrete tracking problem with July deadline and team size specified.",ok,,fc8f25c80994d5a90189a45e6fbecf13cd8155b1c2753f14e62a2352d6862969,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00984,unclear,unclear,vague,none,weak,"Founder with no company name, no problem stated, generic email domain. Insufficient information to qualify.",ok,,54f97f6f46272fb9927b0b0b400897ef7cabf401424abcda4aeb9e4ba0c54e8f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00987,yes,competitor,specific,this_quarter,none,Competitor benchmarking our product to build their own solution. Not a buyer.,ok,,74ada80ae9e057a5dddefacf52cf6a44d9a311fc00f53d28b8be5ce5e8f02d98,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00988,yes,buyer,specific,none,strong,"German B2B engineering firm with €45k/month ad budget, explicit attribution problem matching our core value proposition.",ok,,7c6d9044425b3499d2148193a6cdc3cdf5c6ae9675e60b80a4507cd318b14c35,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00992,yes,competitor,vague,none,none,"Competitor from scoring vendor seeking methodology comparison, not a buyer evaluating EMVA for their own lead generation.",ok,,550697bc09d4c8e876bcc1d28bb284b669c6f97e0502520fc70cd3b12bb76862,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L00993,unclear,nonprofit,specific,none,none,"Nonprofit housing association, not B2B commercial business. EMVA targets companies with sales teams and CRM-driven revenue models.",ok,,97a67459487cd9ee0b96d50c6d99ac33c32a2dd0d05edd480c48b45ea301d861,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01005,unclear,buyer,boilerplate,none,weak,Boilerplate Lorem ipsum text suggests low effort. Company name plausible but example domain raises authenticity concerns.,ok,,e972a5d340e990d3209138e02960e2ed952ee163b68298d77b124e635c61f1c6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01006,unclear,buyer,specific,none,partial,"Specific ad spend and tracking problem, but hotmail email and coordinator role raise authenticity concerns. Shipping may not be B2B SaaS.",ok,,ae921f57e3b7b7d67d93b3a76293e687c68405ff84a84e7bca7a35a334713eeb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01008,yes,nonprofit,specific,this_quarter,none,Grant-funded nonprofit with no paid advertising budget. EMVA requires ad spend to function.,ok,,71f24657c11fc63f935cae33350dff28dc5c2d4f15ac9a7012df04bc353fe460,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01013,unclear,vendor,boilerplate,none,none,"Vendor pitching their service, not a buyer. No genuine problem statement or company details provided.",ok,,095129d0dfdc9e55364a32c67412ed8ec3d630db376b122e47bde578dec11d4f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01017,yes,buyer,specific,none,strong,Real manufacturing company with concrete lead quality problem from Meta ads. Sales team pain point matches our ideal buyer profile.,ok,,c0dbfed95d0c02a34708eee671a8f063e26a8cce8b84b9a0019990f1ec4bf17f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01022,yes,buyer,specific,researching,weak,"Real business with relevant problem, but tutoring company unlikely to run B2B paid ads at scale.",ok,,b024415a55805a47b40c9eefc5b47bb1379dba10d3ccd79a00b29b46b3f9ae8c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01025,unclear,unclear,vague,none,weak,"Founder with no company name, no problem stated, generic email domain. Insufficient information to qualify.",ok,,54f97f6f46272fb9927b0b0b400897ef7cabf401424abcda4aeb9e4ba0c54e8f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01036,unclear,job_seeker,specific,this_quarter,none,Mentions lead scoring but primary intent is job inquiry. Between roles undermines credibility as buyer.,ok,,a7d1cd4a5b310a7d24b922d7cfce9c32d793aa964f41b90f988df65c083970ee,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01039,unclear,job_seeker,specific,this_quarter,none,"Person is job-seeking ('in between roles'), not evaluating for their company. No company name provided despite email domain.",ok,,8d0bfe81f196c5e6b045dc913b679e39169e0d44dd79858a188cf8894288a022,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01042,unclear,student,vague,this_quarter,none,"Student persona disqualifies despite company name. No mention of ads, leads, or attribution problems.",ok,,fd4f6a1dd5f1a3cedddf36fbc87dc044ceef4315b0d94c52bb472263b17378e4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01046,unclear,unclear,vague,none,weak,"Minimal information provided. No company name, job title, or clear problem statement. Email domain suggests retail, not typical B2B lead gen advertiser.",ok,,c58241eca901d9d992548b0f8dd1ac5847ad884d9b8f6e595eae961a9da02309,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01047,yes,buyer,vague,none,weak,"Retail company unlikely to use B2B lead scoring; no problem stated, no ad spend mentioned, no sales process indicated.",ok,,b58a9e405eaa944c7a690b175ec89666e7bbbcc57bcc8b51acbe09752e9cbf2e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01061,yes,nonprofit,vague,none,none,"Educational institution, not a B2B company with paid ads and sales teams. No concrete problem stated.",ok,,8435c5b1caa99a6ff44c392371ba1519dd9e91d79587188544c0b0bda02bb826,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01066,unclear,buyer,specific,none,partial,"Real problem (Ads-CRM connection) but unclear if B2B, gmail domain suggests personal account, no urgency or spend details.",ok,,1d3f9746d7b725ddcdea2ab13fa56f6b0a6c2fe0143b8dae4b5868cf6e2fb4c8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01078,unclear,vendor,boilerplate,none,none,Vendor pitching their B2B contact list service. Tutoring company unlikely to be EMVA's target buyer.,ok,,2fbe2a88f24b62cfe42028c70a08f9e96da70c376c2230c05372f80b0236f1e5,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01084,unclear,buyer,specific,this_quarter,partial,"Specific problem and timeline, but no company name, title, or domain verification. May be real but insufficient signals.",ok,,d036e002129f949ea5acafb850da0d714a2450c81566bbc5aca2e2b806818847,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01086,yes,buyer,specific,this_quarter,strong,Director of Sales at lending firm with £22k budget approved this quarter for attribution setup. Clear buying signal and timeline.,ok,,3d1595365d0dd04b55a89b67c775d63937d29043d65bdbbaa398922a9b3b1cc8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01087,yes,buyer,vague,none,partial,"Real haulage company with marketing role, but problem stated generically. No specifics on ad spend, CRM, or urgency.",ok,,6f14cc5ca50b9ffb831a0ccb89676a06391f9787639311cd9d468a052db575f4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L01093,unclear,buyer,specific,none,partial,"Specific problem (campaign attribution) and plausible ad spend, but no company name or title provided. Email domain suggests real business.",ok,,e55626a6f9827eb01789728d9d45bdb74f0072f63ba4b47b1f4ca7baaffebbc3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
